TARGET,loyalty,ID,age,city,LOR,prod_A,type_A,type_B,prod_B,turnover_A,turnover_B,contract,age_P,lor_M
N,2,9409,23,2,2,1,3,3,1,360.4469494,255.6812449,2,23,27
N,3,9412,28,2,1,1,3,3,1,393.1113025,211.9640679,2,28,15
N,3,9414,66,2,1,1,3,3,1,841.5358523,719.7318753,2,66,15
N,3,9420,29,2,1,1,3,3,1,331.8778304,218.4560659,2,29,15
N,3,9421,47,2,3,1,3,6,1,352.2302552,286.51301,2,47,39
N,99,9422,26,2,0,0,0,0,0,387.2430118,222.4744877,2,26,3
N,3,9424,33,2,1,1,3,3,1,352.158734,232.3821076,2,33,15
N,99,9425,26,2,0,0,0,0,0,351.6394659,242.0050905,2,26,3
N,99,9426,25,2,0,0,0,0,0,325.2908818,235.2030963,2,25,3
N,99,9428,23,2,1,1,3,3,1,396.5336631,235.504935,2,23,15
N,2,9434,23,2,2,1,3,3,1,359.7950375,206.4324158,2,23,27
N,1,9435,23,2,1,1,3,3,1,370.009593,249.9227368,2,23,15
N,3,9436,27,2,1,1,3,3,1,379.084999,248.6954736,2,27,15
N,2,9438,28,2,1,1,3,3,1,375.3906768,220.0509567,2,28,15
N,1,9439,57,5,3,1,3,6,1,341.1994371,396.8163579,2,57,39
N,1,9441,31,28,1,0,0,3,1,364.9340093,1081.316621,2,31,15
N,99,9444,41,2,0,0,0,0,0,353.6181954,215.4675147,2,41,3
N,2,9447,38,2,1,1,3,3,1,379.3531625,228.7006387,2,38,15
N,99,9449,28,2,1,1,3,3,1,399.5493165,204.5088431,2,28,15
N,99,9454,75,2,0,0,0,0,0,364.9563036,230.5066013,2,75,3
N,99,9457,38,2,1,1,3,3,1,344.7433675,247.3725913,2,38,15
N,2,9458,42,2,2,1,3,6,1,332.7230697,895.1776539,2,42,27
N,3,9460,25,2,1,1,3,3,1,353.7344089,200.7096432,2,25,15
N,99,9462,44,2,0,0,0,0,0,354.2961158,215.8365948,2,44,3
N,1,9463,35,8,4,0,0,3,1,366.5651647,235.4191376,2,35,51
N,1,9464,48,2,1,0,0,3,1,399.8357991,4265.248914,2,48,15
N,99,9466,26,2,1,1,3,3,1,332.5784884,203.9110496,2,26,15
N,3,9468,26,2,1,1,3,3,1,314.9673588,207.4651715,2,26,15
N,99,9469,23,2,1,1,3,3,1,346.9152445,222.1297581,2,23,15
N,99,9472,60,2,0,0,0,0,0,369.3328758,221.3733446,2,60,3
N,99,9474,23,2,1,1,3,3,1,324.857789,201.1109311,2,23,15
N,99,9475,28,2,1,1,3,3,1,366.2839197,242.2554928,2,28,15
N,1,9480,26,2,1,1,3,3,1,359.687157,223.7195721,2,26,15
N,99,9481,23,2,2,1,3,3,1,439.2266259,298.2489466,2,23,27
N,3,9484,30,2,2,1,3,3,1,392.5596373,201.6873205,2,30,27
N,99,9486,51,2,0,0,0,0,0,301.0182144,225.9217554,2,51,3
N,1,9489,37,2,3,1,3,3,1,372.0882624,224.3333815,2,37,39
N,3,9493,24,2,1,1,3,3,1,311.2569064,238.297919,2,24,15
N,3,9494,23,2,2,1,3,3,1,331.0392896,247.2860017,2,23,27
N,1,9496,30,2,3,0,0,3,1,355.1022435,208.2910885,2,30,39
N,99,9497,60,2,0,0,0,0,0,310.2568226,213.3359645,2,60,3
N,99,9500,23,2,0,0,0,0,0,317.680023,224.5493329,2,23,3
N,99,9501,34,2,2,1,3,3,1,397.3771335,314.3263244,2,34,27
N,99,9502,23,2,0,0,0,0,0,333.3645693,207.3635296,2,23,3
N,2,9503,32,2,1,1,3,3,1,347.5739453,231.2674494,2,32,15
N,99,9507,23,2,0,0,0,0,0,375.1439509,234.2648052,2,23,3
N,99,9509,40,2,0,0,0,0,0,345.5723925,218.674921,2,40,3
N,1,9510,43,2,3,1,3,3,1,398.3648365,292.2705234,2,43,39
N,3,9511,24,2,1,1,3,3,1,390.6418242,228.3269617,2,24,15
N,3,9512,23,2,1,1,3,3,1,322.6282318,214.6111535,2,23,15
N,99,9513,25,2,0,0,0,0,0,311.6042604,239.992325,2,25,3
N,2,9514,58,2,2,1,3,6,1,340.0574075,2166.239913,2,58,27
N,99,9526,26,2,1,1,3,3,1,376.7338252,217.9445921,2,26,15
N,99,9528,40,2,0,0,0,0,0,395.8336574,215.8615723,2,40,3
N,3,9529,23,2,2,1,3,3,1,390.5852675,244.3478416,2,23,27
N,3,9531,24,2,1,1,3,3,1,395.4349849,237.6941461,2,24,15
N,2,9532,27,2,2,1,3,3,1,337.557383,218.7308935,2,27,27
N,3,9535,30,2,1,1,3,3,1,332.9232519,224.0202707,2,30,15
N,99,9537,23,2,1,1,3,3,1,361.4552674,222.351946,2,23,15
N,1,9538,41,2,2,1,3,6,1,407.4054822,266.0504948,2,41,27
N,1,9539,29,2,2,1,3,3,1,314.9060947,220.333515,2,29,27
N,3,9542,23,2,1,1,3,3,1,372.9588532,226.2178399,2,23,15
N,1,9543,31,2,2,1,3,3,1,348.8194697,232.8255608,2,31,27
N,1,9546,36,2,2,0,0,6,1,381.4064532,1643.326608,2,36,27
N,99,9548,24,2,1,1,3,3,1,364.2453588,222.3866807,2,24,15
N,99,9549,29,2,0,0,0,0,0,316.7463893,227.3217992,2,29,3
N,99,9550,54,2,0,0,0,0,0,340.6366627,245.3489044,2,54,3
N,2,9551,54,2,2,1,3,6,1,306.2981279,1649.810815,2,54,27
N,1,9554,79,2,3,1,3,3,1,390.5286518,251.9639365,2,79,39
N,2,9557,50,2,3,1,3,9,1,390.8679264,1958.097315,2,50,39
N,99,9558,23,2,1,1,3,3,1,339.5102404,230.2248575,2,23,15
N,1,9559,48,2,1,1,3,3,1,351.1090822,275.4554079,2,48,15
N,99,9561,23,2,1,1,3,3,1,387.1372415,236.9783425,2,23,15
N,1,9562,38,2,2,0,0,3,1,326.4051447,259.9898053,2,38,27
N,1,9564,40,2,2,1,3,3,1,385.0413859,232.7092841,2,40,27
N,99,9565,32,2,0,0,0,0,0,358.7020973,249.6477589,2,32,3
N,2,9566,57,2,1,0,0,3,1,343.1190656,320.4598034,2,57,15
N,1,9569,25,2,2,1,3,3,1,306.9149266,240.526609,2,25,27
N,3,9571,36,2,1,1,3,3,1,374.7757823,240.3011361,2,36,15
N,1,9575,31,2,3,1,3,3,1,399.5995455,243.8865114,2,31,39
N,99,9577,23,2,0,0,0,0,0,395.6179246,220.8289217,2,23,3
N,1,9578,56,2,2,0,0,3,1,390.7562254,370.2831527,2,56,27
N,2,9580,38,2,2,1,3,3,1,337.1108917,220.6914386,2,38,27
N,1,9581,56,2,2,1,3,3,1,553.8389292,409.6356496,2,56,27
N,1,9582,31,2,0,0,0,0,0,339.79556,218.5380543,2,31,3
N,99,9583,25,2,1,1,3,3,1,305.0983405,235.3239618,2,25,15
N,99,9584,43,2,1,1,3,3,1,305.173241,211.0293664,2,43,15
N,3,9586,23,2,1,1,3,3,1,327.8269367,233.0836107,2,23,15
N,3,9587,70,2,1,0,0,3,1,341.6267338,2645.692548,2,70,15
N,99,9591,23,2,0,0,0,0,0,328.8720952,240.7268161,2,23,3
N,99,9592,23,2,0,0,0,0,0,335.1149525,200.8746644,2,23,3
N,1,9594,23,2,1,1,3,3,1,400.2920904,254.3347418,2,23,15
N,3,9598,24,2,1,1,3,3,1,335.580175,214.0210431,2,24,15
N,99,9606,26,2,0,0,0,0,0,385.4522428,204.6433059,2,26,3
N,99,9607,23,2,1,1,3,3,1,320.644092,229.1326135,2,23,15
N,1,9609,46,2,2,1,3,3,1,362.5362888,230.7079868,2,46,27
N,1,9610,39,2,2,1,3,3,1,353.4933812,252.8210103,2,39,27
N,99,9613,49,2,0,0,0,0,0,335.0064079,232.2568668,2,49,3
N,2,9615,40,2,1,0,0,3,1,346.0671106,1358.02218,2,40,15
N,99,9619,36,2,0,0,0,0,0,344.1640503,227.9727128,2,36,3
N,1,9620,36,2,2,0,0,3,1,345.4076617,1034.694336,2,36,27
N,3,9623,24,2,1,1,3,3,1,375.8813684,234.153046,2,24,15
N,99,9625,23,2,1,1,3,3,1,315.3959919,241.1929259,2,23,15
N,99,9626,30,2,0,0,0,0,0,379.1486222,211.7968627,2,30,3
N,3,9627,23,2,1,1,3,3,1,375.1737906,246.6470051,2,23,15
N,99,9628,25,2,0,0,0,0,0,396.0462902,210.9179953,2,25,3
N,1,9629,26,2,2,1,3,3,1,368.7323696,249.8205104,2,26,27
N,1,9630,37,2,2,1,3,3,1,345.0726039,275.3043579,2,37,27
N,2,9639,23,2,2,1,3,3,1,324.4351869,227.0361391,2,23,27
N,99,9641,24,2,1,1,3,3,1,364.8514587,236.1902371,2,24,15
N,3,9642,24,2,1,1,3,3,1,307.7814285,244.198192,2,24,15
N,2,9650,36,2,1,1,3,3,1,381.2069583,237.9783155,2,36,15
N,1,9651,46,2,1,1,3,3,1,558.2003825,389.4653705,2,46,15
N,3,9653,24,2,2,1,3,3,1,304.2613727,240.8167948,2,24,27
N,3,9655,40,2,2,1,3,6,1,323.6359777,598.4589388,2,40,27
N,99,9656,36,2,0,0,0,0,0,341.6148061,209.8287115,2,36,3
N,3,9661,23,2,1,1,3,3,1,329.7763499,230.2204377,2,23,15
N,1,9664,25,2,2,1,3,3,1,329.0875749,236.8384984,2,25,27
N,3,9665,23,2,1,1,3,3,1,362.1047584,200.5739204,2,23,15
N,99,9666,43,2,0,0,0,0,0,312.1425431,207.1801559,2,43,3
N,1,9669,38,2,2,1,3,3,1,399.1188972,221.778566,2,38,27
N,99,9672,25,2,1,1,3,3,1,360.759705,238.3423813,2,25,15
N,99,9675,24,2,1,0,0,0,0,383.865067,224.1972109,2,24,15
N,3,9678,23,2,1,1,3,3,1,300.8668397,221.6626334,2,23,15
N,3,9679,23,2,1,1,3,3,1,363.1529138,248.7305758,2,23,15
N,99,9681,27,2,1,1,3,3,1,385.8561493,217.7513142,2,27,15
N,99,9683,29,2,0,0,0,0,0,325.358846,215.6200896,2,29,3
N,99,9684,24,2,0,0,0,0,0,393.2498874,239.1252923,2,24,3
N,99,9686,43,2,0,0,0,0,0,365.447225,200.5833342,2,43,3
N,2,9687,45,2,2,1,3,3,1,390.060073,231.3181437,2,45,27
N,1,9688,25,2,1,1,3,3,1,352.3888478,223.7332266,2,25,15
N,3,9689,23,2,1,1,3,3,1,381.9860652,216.4285082,2,23,15
N,3,9692,31,2,1,1,3,3,1,358.5348373,235.7146298,2,31,15
N,99,9695,53,2,0,0,0,0,0,359.7816408,239.0645283,2,53,3
N,2,9697,42,2,1,1,3,3,1,401.5886468,255.2250731,2,42,15
N,3,9700,25,2,1,1,3,3,1,356.4122862,229.4424072,2,25,15
N,3,9702,23,2,1,1,3,3,1,380.2400499,203.2764559,2,23,15
N,2,9703,53,2,2,1,3,6,1,345.5078699,5479.172444,2,53,27
N,3,9704,23,2,1,1,3,3,1,332.9292085,225.4787179,2,23,15
N,99,9706,40,2,2,1,3,3,1,375.916947,283.2190688,2,40,27
N,3,9708,23,2,1,1,3,3,1,339.3103824,214.6300652,2,23,15
N,3,9710,23,2,1,1,3,3,1,358.2742983,218.2401046,2,23,15
N,3,9711,26,2,1,1,3,3,1,356.0141448,223.5444275,2,26,15
N,99,9712,23,2,1,1,3,3,1,377.4079113,209.4802972,2,23,15
N,99,9713,23,2,1,1,3,3,1,301.3799902,239.0485471,2,23,15
N,3,9717,26,2,1,1,3,3,1,309.5650693,200.5354414,2,26,15
N,1,9719,36,2,2,0,0,3,1,345.4548805,266.2120646,2,36,27
N,2,9720,25,2,1,1,3,3,1,340.1531347,241.0796776,2,25,15
N,99,9723,24,2,1,1,3,3,1,344.0851443,248.7371127,2,24,15
N,3,9724,24,2,1,1,3,3,1,336.7619266,226.2418273,2,24,15
N,3,9725,31,2,1,1,3,3,1,380.8406624,218.7765338,2,31,15
N,99,9727,23,2,1,1,3,3,1,361.9506526,219.5063024,2,23,15
N,2,9729,41,2,1,0,0,3,1,300.3407122,3202.212867,2,41,15
N,3,9730,28,2,1,1,3,3,1,319.4516904,242.9206503,2,28,15
N,99,9733,24,2,1,1,3,3,1,369.6328214,240.255949,2,24,15
N,99,9735,23,2,0,0,0,0,0,383.1502687,248.3905441,2,23,3
N,99,9739,23,2,0,0,0,0,0,309.7205258,223.209022,2,23,3
N,99,9741,30,2,1,1,3,3,1,330.8253212,201.489992,2,30,15
N,99,9743,24,2,0,0,0,0,0,302.4727719,231.8598576,2,24,3
N,1,9744,14,2,1,0,0,3,1,389.7983986,277.0240389,2,14,15
N,99,9745,61,2,0,0,0,0,0,364.4555209,248.9684419,2,61,3
N,99,9748,32,2,1,1,3,3,1,330.508958,201.5947043,2,32,15
N,99,9749,26,2,1,1,3,3,1,306.33822,218.0956317,2,26,15
N,3,9751,26,2,1,1,3,3,1,388.6994299,212.0752987,2,26,15
N,99,9753,31,2,1,1,3,3,1,357.5515159,250.7838727,2,31,15
N,99,9754,73,2,0,0,0,0,0,336.8340987,231.4068147,2,73,3
N,3,9755,24,2,1,1,3,3,1,310.3804196,222.0507461,2,24,15
N,99,9756,23,2,0,0,0,0,0,374.122041,238.5815085,2,23,3
N,2,9757,46,2,1,0,0,3,1,300.2947761,1116.199442,2,46,15
N,3,9761,28,2,1,1,3,3,1,361.8237134,247.0573791,2,28,15
N,2,9763,30,2,1,1,3,3,1,356.7081822,204.5406704,2,30,15
N,99,9764,23,2,0,0,0,0,0,346.3646318,206.7363479,2,23,3
N,99,9766,28,2,0,0,0,0,0,312.074311,215.0458507,2,28,3
N,3,9767,26,2,1,1,3,3,1,393.2821362,204.5874722,2,26,15
N,2,9768,23,2,1,1,3,3,1,323.2394581,229.0052896,2,23,15
N,99,9774,29,2,1,1,3,3,1,357.3341074,231.1951906,2,29,15
N,99,9775,27,2,0,0,0,0,0,332.8560086,245.9235912,2,27,3
N,1,9776,44,2,3,1,3,3,1,368.4915789,210.1001496,2,44,39
N,2,9779,45,2,2,1,3,6,1,402.2677587,1815.72819,2,45,27
N,1,9780,38,2,2,1,3,3,1,555.8726452,454.8835324,2,38,27
N,1,9781,28,2,2,1,3,3,1,312.6351613,233.1789379,2,28,27
N,3,9783,23,2,1,0,0,0,0,334.2325738,200.6989367,2,23,15
N,99,9785,57,2,0,0,0,0,0,316.5561807,207.8002033,2,57,3
N,3,9787,23,2,1,1,3,3,1,398.789345,246.5740844,2,23,15
N,3,9792,60,2,2,1,3,3,1,335.8627488,204.8011631,2,60,27
N,2,9793,56,2,1,1,3,3,1,346.1319652,234.0619377,2,56,15
N,1,9795,43,2,2,1,3,6,1,538.3004534,1017.812086,2,43,27
N,99,9796,23,2,1,1,3,3,1,356.6172525,237.8907496,2,23,15
N,1,9797,34,2,2,1,3,3,1,406.776027,244.9748977,2,34,27
N,99,9798,29,2,0,0,0,0,0,362.9804461,246.2167627,2,29,3
N,3,9799,23,2,1,1,3,3,1,380.4278566,226.4525136,2,23,15
N,1,9803,55,2,1,0,0,3,1,356.8978468,273.6386768,2,55,15
N,99,9805,25,2,1,1,3,3,1,372.7581046,237.3551568,2,25,15
N,3,9807,23,2,1,1,3,3,1,392.6489259,210.3320816,2,23,15
N,99,9808,45,2,0,0,0,0,0,384.4448073,220.0423508,2,45,3
N,2,9811,31,2,2,1,3,3,1,327.7202592,225.6044012,2,31,27
N,0,9812,22,2,1,1,3,3,1,376.6632431,211.3554253,2,22,15
N,1,9813,43,2,2,0,0,6,1,336.4071182,1133.204799,2,43,27
N,99,9816,36,2,1,0,0,3,1,353.8561143,229.5026811,2,36,15
N,2,9817,39,2,2,1,3,3,1,322.3104033,240.7387122,2,39,27
N,1,9818,75,2,2,1,3,6,1,307.3021902,1115.156563,2,75,27
N,99,9820,23,2,0,0,0,0,0,324.434597,230.8644218,2,23,3
N,1,9822,43,89,0,0,0,0,0,300.2536453,211.6797188,2,43,3
N,2,9828,72,2,2,1,3,6,1,368.9755274,6246.275117,2,72,27
N,3,9829,34,2,1,1,3,3,1,392.3655722,211.4943404,2,34,15
N,3,9832,24,2,1,1,3,3,1,380.3945017,217.0885837,2,24,15
N,99,9833,38,2,0,0,0,0,0,345.9504627,240.9476797,2,38,3
N,99,9834,36,2,0,0,0,0,0,399.7799043,242.9253194,2,36,3
N,2,9835,43,2,3,1,3,3,1,395.4502473,247.465212,2,43,39
N,1,9836,37,2,4,0,0,3,1,369.2305517,269.3970366,2,37,51
N,1,9837,34,2,1,1,3,3,1,381.9302565,254.4870358,2,34,15
N,99,9841,26,2,0,0,0,0,0,338.4145936,240.0323256,2,26,3
N,3,9842,23,2,1,1,3,3,1,374.2134428,226.5584816,2,23,15
N,3,9845,40,2,0,0,0,0,0,315.753062,222.327753,2,40,3
N,1,9846,32,2,3,1,3,3,1,399.9487935,213.8627523,2,32,39
N,2,9847,47,2,2,1,3,6,1,365.7919281,519.6911572,2,47,27
N,1,9852,23,2,2,1,3,3,1,358.062283,261.5563936,2,23,27
N,3,9860,27,2,1,1,3,3,1,383.222247,243.8837565,2,27,15
N,99,9861,24,2,0,0,0,0,0,309.7147805,248.982978,2,24,3
N,99,9862,55,2,2,1,3,3,1,333.4313174,248.480247,2,55,27
N,3,9865,29,2,1,1,3,3,1,342.4675883,200.2194134,2,29,15
N,1,9868,33,2,3,1,3,3,1,360.922641,221.6835104,2,33,39
N,2,9869,38,2,3,1,3,3,1,314.5557629,245.9006352,2,38,39
N,99,9870,24,2,1,1,3,3,1,359.6887292,205.5093889,2,24,15
N,1,9872,46,2,2,1,3,3,1,347.9785986,220.7718112,2,46,27
N,2,9877,50,2,2,1,3,6,1,334.5106816,1754.329147,2,50,27
N,3,9878,34,2,2,1,3,3,1,387.3379648,221.2115387,2,34,27
N,99,9879,35,2,0,0,0,0,0,378.2336026,202.9008615,2,35,3
N,3,9883,25,2,1,1,3,3,1,359.8010279,236.3132823,2,25,15
N,99,9885,26,2,1,1,3,3,1,323.5382995,253.2934154,2,26,15
N,99,9888,23,2,0,0,0,0,0,390.2758642,205.2836,2,23,3
N,99,9889,62,2,0,0,0,0,0,397.8504809,207.9012808,2,62,3
N,3,9891,23,2,1,1,3,3,1,313.2762254,234.2012583,2,23,15
N,99,9893,76,2,0,0,0,0,0,352.1566124,218.4177323,2,76,3
N,3,9894,25,2,1,1,3,3,1,357.9033778,225.1547999,2,25,15
N,3,9895,23,2,1,1,3,3,1,366.5471074,218.5041535,2,23,15
N,1,9898,23,2,2,1,3,3,1,365.2496008,254.1917813,2,23,27
N,99,9901,23,2,1,1,3,3,1,354.3085055,208.4069539,2,23,15
N,99,9905,43,2,0,0,0,0,0,342.0729651,216.9092566,2,43,3
N,99,9908,23,2,1,1,3,3,1,309.2791266,240.5640245,2,23,15
N,99,9909,23,2,1,1,3,3,1,319.943451,210.8449837,2,23,15
N,99,9911,40,2,0,0,0,0,0,372.2602525,238.4570645,2,40,3
N,3,9913,24,2,1,1,3,3,1,303.2135341,214.4371029,2,24,15
N,1,9914,35,8,1,0,0,0,0,345.4330128,201.3983466,2,35,15
N,99,9916,38,2,0,0,0,0,0,395.3981052,233.3205414,2,38,3
N,3,9920,23,2,1,1,3,3,1,315.3508868,233.6047568,2,23,15
N,3,9921,42,2,1,1,3,3,1,370.2781882,218.6067161,2,42,15
N,3,9923,23,2,1,1,3,3,1,364.9704388,245.3888956,2,23,15
N,3,9924,26,2,1,1,3,3,1,310.4218766,227.4574941,2,26,15
N,1,9925,40,2,2,1,3,3,1,315.9349512,230.0808262,2,40,27
N,2,9926,34,2,2,0,0,3,1,370.81626,270.8640941,2,34,27
N,3,9928,39,2,1,1,3,3,1,393.7998951,234.4055108,2,39,15
N,99,9930,24,2,2,1,3,3,1,332.9081122,232.7712274,2,24,27
N,99,9931,22,2,1,1,3,3,1,319.2921505,238.7514991,2,22,15
N,99,9933,23,2,0,0,0,0,0,328.2098481,246.4190474,2,23,3
N,99,9934,24,2,1,1,3,3,1,345.1176497,233.1342287,2,24,15
N,99,9935,33,2,0,0,0,0,0,357.122083,239.9030506,2,33,3
N,99,9937,30,2,0,0,0,0,0,396.7998689,201.7926874,2,30,3
N,1,9938,31,2,2,1,3,3,1,384.2924644,273.0045314,2,31,27
N,3,9940,27,2,1,1,3,3,1,307.4079263,233.9220385,2,27,15
N,99,9942,23,2,0,0,0,0,0,380.7492121,229.0981899,2,23,3
N,1,9944,31,2,2,1,3,3,1,395.3518965,226.1517341,2,31,27
N,99,9945,26,2,1,1,3,3,1,358.8090297,224.7967807,2,26,15
N,3,9946,23,2,1,1,3,3,1,379.9203138,206.9536015,2,23,15
N,99,9948,24,2,0,0,0,0,0,309.5475914,210.0755909,2,24,3
N,2,9950,53,2,1,0,0,3,1,376.3132964,3437.751924,2,53,15
N,1,9951,49,2,1,1,3,3,1,330.1333945,236.2910268,2,49,15
N,99,9952,24,2,1,1,3,3,1,301.4589217,217.1059218,2,24,15
N,1,9953,32,2,3,1,3,3,1,380.5372453,289.027169,2,32,39
N,2,9956,33,2,1,1,3,3,1,343.1262913,252.3149429,2,33,15
N,3,9958,23,2,1,1,3,3,1,305.7245067,215.5680015,2,23,15
N,1,9960,41,2,3,1,3,3,1,315.2949331,237.6502465,2,41,39
N,1,9962,39,2,2,1,3,3,1,309.6146744,224.8270918,2,39,27
N,3,9963,23,2,1,1,3,3,1,324.8303152,236.006748,2,23,15
N,3,9964,25,2,1,1,3,3,1,372.582373,217.8937409,2,25,15
N,3,9966,29,2,1,1,3,3,1,368.1529267,216.3072563,2,29,15
N,99,9969,24,2,1,1,3,3,1,322.4700021,229.7660941,2,24,15
N,1,9970,53,137,1,0,0,3,1,318.851849,1265.740801,2,53,15
N,99,9972,23,2,0,0,0,0,0,325.7886685,203.1754646,2,23,3
N,1,9973,37,2,3,1,3,3,1,387.9432477,243.2824438,2,37,39
N,99,9977,28,2,0,0,0,0,0,314.500241,235.2903023,2,28,3
N,3,9978,27,2,1,1,3,3,1,351.9810382,236.4801084,2,27,15
N,1,9979,37,2,1,1,3,3,1,362.5988422,230.4333649,2,37,15
N,3,9981,23,2,1,1,3,3,1,305.6601175,208.2794501,2,23,15
N,3,9985,25,2,1,1,3,3,1,342.680318,245.4820847,2,25,15
N,1,9986,55,13,2,1,3,3,1,399.0310419,234.2188408,2,55,27
N,3,9988,23,2,1,1,3,3,1,395.9903517,249.3705197,2,23,15
N,1,9990,45,2,2,1,3,6,1,336.3556444,794.0418091,2,45,27
N,3,9991,40,2,1,1,3,3,1,382.9151547,204.7444064,2,40,15
N,3,9994,25,2,1,1,3,3,1,315.8878225,213.6475788,2,25,15
N,1,9997,58,2,5,0,0,6,1,359.0205418,362.9365687,2,58,63
N,3,9998,23,2,1,1,3,3,1,388.1967697,208.6761365,2,23,15
N,1,10000,34,2,2,1,3,3,1,326.8632493,211.7747249,2,34,27
N,99,10002,29,2,1,1,3,3,1,362.4990038,222.9408243,2,29,15
N,1,10003,24,2,2,1,3,3,1,369.4025449,235.9795281,2,24,27
N,1,10005,38,2,1,1,3,3,1,386.0307171,234.3098277,2,38,15
N,3,10006,30,2,3,1,3,3,1,314.1160445,245.4747039,2,30,39
N,3,10008,27,2,1,1,3,3,1,362.4405827,212.9566113,2,27,15
N,99,10009,64,2,0,0,0,0,0,340.3772974,234.7534807,2,64,3
N,3,10011,31,2,1,1,3,3,1,324.2992542,235.2180982,2,31,15
N,2,10012,29,2,1,0,0,3,1,300.6476032,380.0197171,2,29,15
N,1,10013,56,2,2,1,3,6,1,352.2186923,229.4949631,2,56,27
N,99,10015,26,2,1,1,3,3,1,305.614002,233.6454376,2,26,15
N,99,10016,35,2,0,0,0,0,0,342.8848807,202.3874014,2,35,3
N,1,10017,44,2,2,1,3,6,1,359.3743612,8178.368426,2,44,27
N,99,10021,26,2,1,1,3,3,1,325.8117796,226.3222446,2,26,15
N,2,10023,34,2,1,0,0,3,1,314.9711624,3218.677248,2,34,15
N,99,10024,27,2,1,1,3,3,1,304.5648153,242.1957133,2,27,15
N,1,10027,31,2,3,1,3,3,1,322.9516566,231.2651764,2,31,39
N,99,10028,24,2,0,0,0,0,0,368.3827702,237.5169656,2,24,3
N,1,10031,28,2,3,1,3,3,1,333.1243412,231.8068924,2,28,39
N,3,10032,28,2,1,1,3,3,1,325.264209,209.0339296,2,28,15
N,99,10033,31,2,1,1,3,3,1,361.9787762,209.5307944,2,31,15
N,1,10035,23,9,2,1,3,3,1,390.6561742,223.9709509,2,23,27
N,99,10036,23,2,0,0,0,0,0,345.5584254,208.9091504,2,23,3
N,2,10039,23,2,2,1,3,3,1,390.2836123,226.1074423,2,23,27
N,99,10044,33,2,0,0,0,0,0,397.3055352,209.9975092,2,33,3
N,2,10045,69,2,1,0,0,3,1,338.2647424,675.8952296,2,69,15
N,99,10048,31,2,0,0,0,0,0,377.768103,246.2888145,2,31,3
N,1,10049,28,2,2,1,3,3,1,362.775254,207.0785593,2,28,27
N,1,10051,31,2,3,1,3,3,1,408.0619173,238.2653651,2,31,39
N,2,10052,39,2,1,0,0,3,1,382.3562923,687.891049,2,39,15
N,99,10054,23,2,0,0,0,0,0,304.5147599,248.1369753,2,23,3
N,3,10055,24,2,1,1,3,3,1,338.8297441,208.1983809,2,24,15
N,99,10060,23,2,1,1,3,3,1,342.9880133,239.9499585,2,23,15
N,1,10062,36,2,2,1,3,3,1,429.7456423,253.5790024,2,36,27
N,99,10063,28,2,1,1,3,3,1,314.7483944,216.8119421,2,28,15
N,99,10065,23,2,0,0,0,0,0,371.3845729,241.0566037,2,23,3
N,1,10066,44,2,2,1,3,3,1,306.6196221,246.2854934,2,44,27
N,3,10067,23,2,1,1,3,3,1,346.3106441,237.0988988,2,23,15
N,2,10069,36,2,2,1,3,3,1,312.315327,203.0900355,2,36,27
N,99,10070,38,2,0,0,0,0,0,352.2000523,216.6584536,2,38,3
N,1,10071,44,2,3,1,3,6,1,344.9024924,1481.726414,2,44,39
N,3,10079,28,2,1,1,3,3,1,348.4883392,200.6604411,2,28,15
N,99,10083,25,2,1,1,3,3,1,353.5174049,215.9371451,2,25,15
N,2,10084,23,2,1,1,3,3,1,391.3734477,231.6405868,2,23,15
N,99,10090,30,2,1,1,3,3,1,366.0842383,241.5937944,2,30,15
N,99,10092,35,2,0,0,0,0,0,389.3126216,212.8902763,2,35,3
N,99,10093,23,2,0,0,0,0,0,323.0309251,200.4632448,2,23,3
N,3,10094,23,2,1,1,3,3,1,356.8988964,229.9832741,2,23,15
N,99,10097,28,2,1,1,3,3,1,364.9457261,211.1999223,2,28,15
N,99,10099,36,2,0,0,0,0,0,343.689205,236.91808,2,36,3
N,99,10100,64,2,3,0,0,3,1,365.3797377,216.6786173,2,64,39
N,3,10101,33,2,1,1,3,3,1,372.2496713,235.9224264,2,33,15
N,1,10104,27,2,2,1,3,3,1,333.7190535,237.2087204,2,27,27
N,1,10107,38,2,2,1,3,3,1,328.0348392,229.0001993,2,38,27
N,3,10108,47,2,1,1,3,3,1,331.232201,272.0962508,2,47,15
N,1,10109,23,2,1,0,0,3,1,352.2588265,2333.375798,2,23,15
N,1,10110,57,2,2,1,3,3,1,5568.784139,5442.041434,2,57,27
N,99,10114,25,2,1,1,3,3,1,342.6445168,232.4748398,2,25,15
N,2,10115,33,2,3,1,3,3,1,377.125589,251.1777992,2,33,39
N,1,10117,42,2,3,0,0,3,1,307.8278845,247.1686896,2,42,39
N,3,10120,26,2,1,1,3,3,1,388.9179621,226.100029,2,26,15
N,99,10122,27,2,0,0,0,0,0,328.6611447,210.7725708,2,27,3
N,1,10123,37,2,1,0,0,3,1,307.5956028,629.9344488,2,37,15
N,2,10125,38,2,2,1,3,3,1,313.7145928,218.7314126,2,38,27
N,99,10128,23,2,0,0,0,0,0,392.3115274,233.9042607,2,23,3
N,3,10130,58,2,1,1,3,3,1,382.6785436,230.5330124,2,58,15
N,99,10135,27,2,0,0,0,0,0,357.1754543,240.0936298,2,27,3
